#weight  minuslogpost     logGnu      logA         ns  theta_MC_100       ombh2      omch2         tau  A_planck         Gnu            As        H0     omegam   omegamh2   omega_de        YHe        Y_p     DHBBN       zre     sigma8       s8h5  s8omegamp5  s8omegamp25         A     clamp       age     rdrag  chi2__CMB  minuslogprior  minuslogprior__0      chi2  chi2__planck_2018_lowl.TT  chi2__planck_2018_lowl.EE  chi2__planck_2018_highl_plik.TTTEEE_lite  chi2__planck_2018_lensing.clik
 9 502.55243 -2.0593464 3.0106401 0.93749487 1.0440312 0.022499628 0.12089033 0.061335653  1.0025699 0.0087227532 2.0300389e-09 68.704783 0.30376993 0.14338995 0.69614144  0.2454477  0.2467744 2.5619002 8.3653034  0.8476599  1.0226527 0.46719053 0.62930015 2.0300389 1.7956798 13.667497 146.72338  1025.386 -10.140589 -10.140589  1025.386  26.77914 398.60521 588.74423 11.257454
18 502.51948 -2.0668072 3.0104407 0.93746003 1.0440326 0.022498825 0.12089762 0.061233909  1.002562 0.0085741836 2.0296344e-09 68.702014 0.30380818 0.14339645 0.69610319 0.24544741 0.24677411  2.562043 8.3556737 0.84756121  1.0225542 0.46716554 0.62924669 2.0296344 1.7956873 13.667566 146.72236 1025.3266 -10.143802 -10.143802 1025.3266 26.781411 398.56814 588.84038  11.13663
11  502.5895 -2.0606938  3.010286 0.93713586 1.0440379 0.022490379 0.12099655 0.060899281 1.0026826 0.0086957334 2.0293202e-09  68.66193 0.30435493 0.14348693 0.69555634 0.24544439 0.24677108 2.5635469 8.3266516 0.84779916  1.0231398   0.467717 0.62970634 2.0293202 1.7966113 13.668661 146.70578 1025.3655 -10.093221 -10.093221 1025.3655 26.868123 398.41968 588.71139 11.366255
10 502.58848 -2.0631718 3.0102931 0.93713274 1.0440378 0.022490386 0.12099542 0.060903503  1.002683 0.0086462573 2.0293346e-09 68.662306  0.3043492  0.1434858 0.69556206 0.24544439 0.24677108 2.5635457 8.3270441   0.847787  1.0231223 0.46770589 0.62969435 2.0293346 1.7966089 13.668658 146.70607 1025.3631 -10.093061 -10.093061 1025.3631 26.868412 398.42791 588.73877 11.327987
49 502.65574 -2.0834613 3.0094101 0.93694499 1.0440072 0.022482336 0.12089757  0.06067874 1.0026013 0.0082516094 2.0275437e-09 68.679644 0.30397105 0.14337991 0.69594026 0.24544149 0.24676818 2.5649836 8.3051571 0.84691834   1.021945 0.46693632 0.62885367 2.0275437 1.7958305 13.669964 146.74059 1025.5667 -10.127586 -10.127586 1025.5667 26.895306  398.3468 589.52167 10.802882
 2 503.15497  -2.097758 3.0116485 0.93805839 1.0440311 0.022488513 0.12072864 0.061917424 1.0027428 0.0079843952 2.0320872e-09 68.752407 0.30298366 0.14321715 0.69692784 0.24544372 0.24677041 2.5638798 8.4219541  0.8475522  1.0221685 0.46652622 0.62881263 2.0320872 1.7954013 13.667942 146.77805 1026.4441 -10.067068 -10.067068 1026.4441 26.605528 398.84037 590.38031 10.617868
 7 503.11856 -2.0305837  3.011251 0.93824002 1.0440322 0.022501769 0.12069797 0.061871293 1.0026185 0.0093200073 2.0312795e-09 68.774696 0.30275051 0.14319974 0.69716104 0.24544846 0.24677517 2.5615198 8.4137106 0.84757529  1.0220307 0.46635939 0.62870875 2.0312795 1.7948533 13.666457 146.77144 1026.4779 -10.120413 -10.120413 1026.4779 26.579127 398.81083 589.61953 11.468459
10 502.32554 -2.0537483 3.0101871 0.93828942 1.0440295 0.022519285 0.12068052 0.061877629 1.0021114 0.0088359182 2.0291197e-09 68.794615 0.30257534  0.1431998 0.69733626 0.24545467  0.2467814 2.5584179 8.4097822 0.84693326  1.0211087  0.4658713 0.62814162 2.0291197 1.7929222 13.664714 146.75665 1025.2756 -10.312268 -10.312268 1025.2756 26.558954 398.81112 588.94705 10.958494
27 502.75354  -2.084779 3.0150486 0.94024922 1.0439758  0.02256036 0.11988866 0.064624857 1.0027456 0.0082266112 2.0390081e-09 69.091349 0.29840915 0.14244902 0.70150321 0.24546906 0.24679584 2.5512018  8.650764 0.84650197  1.0183947 0.46241727 0.62564937 2.0390081 1.7917876 13.658861 146.91932 1025.6388 -10.065851 -10.065851 1025.6388 26.111523 399.90709 589.59879 10.021388
 6 501.98277  -2.084779 3.0150486 0.94024922 1.0439758  0.02256036 0.11988866 0.064624857 1.0017415 0.0082266112 2.0390081e-09 69.091349 0.29840915 0.14244902 0.70150321 0.24546906 0.24679584 2.5512018  8.650764 0.84650197  1.0183947 0.46241727 0.62564937 2.0390081 1.7917876 13.658861 146.91932 1024.8181 -10.426284 -10.426284 1024.8181 26.311769 399.93378 588.18808 10.384488
33 502.07707  -2.080278 3.0145881 0.94019191 1.0439646 0.022560582 0.11986287 0.064410924 1.0017509 0.0083123146 2.0380695e-09 69.096905  0.2983076 0.14242345 0.70160478 0.24546914 0.24679592 2.5511628  8.629719 0.84621224  1.0180052 0.46218033   0.625382 2.0380695 1.7917292  13.65906 146.92586 1025.0015 -10.423666 -10.423666 1025.0015 26.318062 399.83836 588.47832 10.366726
 1 501.32283 -2.1291176 3.0049876 0.94102915 1.0439329 0.022487374  0.1195375  0.06101206 1.0010413 0.0074281789 2.0185966e-09 69.140799  0.2970952 0.14202488 0.70281729 0.24544331    0.24677 2.5640832 8.3127836 0.84125587  1.0117213 0.45853863  0.6210864 2.0185966 1.7867144 13.665908 147.09311   1023.81 -10.582178 -10.582178   1023.81  25.77112 398.24021 590.70373 9.0949578
17 500.68449 -2.1360043 2.9948406 0.93675079 1.0439284 0.022478984  0.1200972 0.055051085 1.0009026 0.0073113188 1.9982175e-09  68.93305 0.30004888 0.14257619 0.69986308 0.24544028 0.24676696 2.5655838 7.7318235 0.83750907  1.0087319 0.45875998 0.61985131 1.9982175 1.7898885  13.66928 146.95451 1022.5765 -10.603744 -10.603744 1022.5765 26.806944 396.41491 590.40638 8.9482445
 9 500.64315 -2.1360043 2.9948406 0.93675079 1.0439284 0.022478984  0.1200972 0.055051085 1.0008791 0.0073113188 1.9982175e-09  68.93305 0.30004888 0.14257619 0.69986308 0.24544028 0.24676696 2.5655838 7.7318235 0.83750907  1.0087319 0.45875998 0.61985131 1.9982175 1.7898885  13.66928 146.95451 1022.5005 -10.607095 -10.607095 1022.5005 26.811846 396.41491 590.32332 8.9504112
25 502.48343 -2.0850601 3.0061515 0.93573663 1.0438867 0.022675777 0.11919608 0.061660779 1.0004698 0.0082212891 2.0209474e-09 69.405168 0.29451854 0.14187186 0.70539461 0.24551011 0.24683704 2.5310416 8.3249575  0.8382242  1.0061536 0.45490061 0.61750198 2.0209474 1.7864758 13.646972 146.97429 1026.2694 -10.651263 -10.651263 1026.2694  27.71229 398.62909 591.06613 8.8618678
 3 502.21051 -2.0960268 3.0052201 0.93549227 1.0438782 0.022674012   0.119255 0.061144954  1.000438 0.0080162867 2.0190659e-09  69.37973 0.29485329 0.14192901  0.7050598 0.24550946 0.24683639 2.5313517 8.2764085 0.83789921  1.0059479 0.45498258 0.61743789 2.0190659 1.7866548 13.647655 146.96067 1025.7282 -10.653576 -10.653576 1025.7282 27.758372 398.37334 590.80264 8.7938063
 1 501.62019 -2.0731855 2.9986455 0.93587952 1.0439996 0.022655322 0.11909829 0.058199783 1.0002992 0.0084491782  2.005835e-09 69.461343 0.29379729 0.14175361 0.70611601 0.24550261 0.24682952 2.5346282 7.9902712  0.8350437  1.0019305 0.45261933 0.61478201  2.005835 1.7854328 13.645254 147.02272 1024.5639 -10.661757 -10.661757 1024.5639 27.461714 397.23978 591.25069 8.6116969
27  501.8691 -2.1222773 2.9965888 0.93274631 1.0440757 0.022671202 0.11994083 0.054717779  1.001312 0.0075461023 2.0017137e-09 69.199668 0.29781609 0.14261203 0.70209655 0.24550842 0.24683535 2.5318452 7.6535464 0.83577861  1.0047066 0.45610552 0.61741658 2.0017137 1.7942159 13.645067 146.78317 1024.8006 -10.531205 -10.531205 1024.8006 28.406111 396.34667  591.3374 8.7104338
18   501.784 -2.0727969 2.9957962 0.93320688 1.0440782 0.022668979 0.11989668 0.054366204 1.0013555 0.0084567415 2.0001279e-09 69.214347 0.29759297 0.14256566 0.70231971  0.2455076 0.24683452 2.5322353  7.617891 0.83578603  1.0046089 0.45593868 0.61730639 2.0001279 1.7940555 13.645027 146.79722 1024.6119 -10.521932 -10.521932 1024.6119 28.238379 396.28497 591.15074 8.9377684
 2  501.7502 -2.1229654 2.9879269 0.93337608 1.0442514  0.02271258  0.1198075 0.050539737 1.0011694 0.0075341551   1.98445e-09 69.341445 0.29640824 0.14252008 0.70350475 0.24552402   0.246851 2.5245419 7.2171895 0.83186809 0.99898282 0.45289717 0.61380021   1.98445 1.7936674  13.63519 146.77255 1024.6194 -10.559513 -10.559513 1024.6194 28.016071 395.70752  592.3574 8.5384364
19 501.37738 -2.1229654 2.9879269 0.93337608 1.0442514  0.02271258  0.1198075 0.050539737 1.0002709 0.0075341551   1.98445e-09 69.341445 0.29640824 0.14252008 0.70350475 0.24552402   0.246851 2.5245419 7.2171895 0.83186809 0.99898282 0.45289717 0.61380021   1.98445 1.7936674  13.63519 146.77255 1024.0809 -10.663048 -10.663048 1024.0809 28.218602 395.71011 591.60146 8.5506763
17 502.78098 -2.1727993 2.9876988 0.93307722 1.0442339  0.02270003 0.12012797 0.049938643 1.0003876 0.0067173917 1.9839973e-09 69.211069 0.29816883   0.142828 0.70174384  0.2455192 0.24684617 2.5267665 7.1622175 0.83229854 1.0004407 0.45447527 0.61502773 1.9839973 1.7954153 13.638317 146.70221 1026.8758   -10.6569   -10.6569 1026.8758 28.264546 395.64617  594.3917 8.5733433
20  505.2461 -2.1727993 2.9876988 0.93307722 1.0442339  0.02270003 0.12012797 0.049938643 1.0014032 0.0067173917 1.9839973e-09 69.211069 0.29816883   0.142828 0.70174384  0.2455192 0.24684617 2.5267665 7.1622175 0.83229854 1.0004407 0.45447527 0.61502773 1.9839973 1.7954153 13.638317 146.70221  1031.515 -10.511391 -10.511391  1031.515 28.035223 395.67859 599.19741 8.6037505
 5 505.48985 -2.1475254 2.9980926 0.92959488 1.0440447 0.022681844 0.12073168 0.054059437 1.0016189  0.007119911 2.0047262e-09 68.918254 0.30194065 0.14341352 0.69797128 0.24551236  0.2468393 2.5299749 7.5970272 0.83777664 1.0091625 0.46035094 0.62102437 2.0047262 1.7992836 13.648228 146.56404 1031.8982 -10.459249 -10.459249 1031.8982 29.523887 396.30261 597.01743 9.0542677
25 503.92615   -2.09097 3.0023958 0.93054875 1.0440116 0.022687744 0.12022167 0.056647192 1.0018463 0.0081101708 2.0133716e-09 69.092216 0.29936608 0.14290941 0.70054629 0.24551457 0.24684151 2.5289357 7.8475461 0.83856094 1.0088348 0.45881322 0.62027643 2.0133716 1.7977149 13.646492 146.69113 1028.6448 -10.396228 -10.396228 1028.6448 29.342522 396.95009 593.00598 9.3461604
26 503.90889 -2.0932335 3.0023665 0.93048764 1.0440126  0.02268717 0.12025712 0.056581721 1.0018512 0.0080680108 2.0133127e-09 69.079514 0.29954927 0.14294429 0.70036307 0.24551435  0.2468413 2.5290369 7.8417253 0.83864263 1.0090259 0.45899829 0.62043173 2.0133127 1.7978976 13.646669 146.68246 1028.6073 -10.394763 -10.394763 1028.6073 29.360656 396.91026 592.97856 9.3578333
67 503.40719 -2.1204814  3.002226 0.93132293 1.0440397 0.022683436 0.12008024 0.056454024 1.0021515 0.0075773714 2.0130297e-09 69.148267 0.29857616 0.14276368 0.70133635 0.24551295  0.2468399 2.5296947 7.8270194  0.8380794 1.0078468 0.45794438  0.6195109 2.0130297 1.7981042 13.645496 146.73299 1027.4116 -10.298597 -10.298597 1027.4116 29.032426 396.83097 592.56224 8.9859406
59 502.99232 -2.1204814  3.002226 0.93132293 1.0440397 0.022683436 0.12008024 0.056454024 1.0017506 0.0075773714 2.0130297e-09 69.148267 0.29857616 0.14276368 0.70133635 0.24551295  0.2468399 2.5296947 7.8270194  0.8380794 1.0078468 0.45794438  0.6195109 2.0130297 1.7981042 13.645496 146.73299 1026.8321 -10.423755 -10.423755 1026.8321 29.127507 396.85572 591.76995 9.0789629
13 503.07887 -2.0914948 3.0010687  0.9315062 1.0440564 0.022692519 0.12004498 0.055986998 1.0016695 0.0081003763 2.0107014e-09 69.174075  0.2982987 0.14273749 0.70161388 0.24551636 0.24684332 2.5280935 7.7778314 0.83772018 1.0072269 0.45753535 0.61910144 2.0107014 1.7977028 13.643948 146.73224 1027.0496 -10.445952 -10.445952 1027.0496 29.052433 396.70137 592.07574 9.2201026
22 505.05593 -2.1709306 3.0019768 0.93002688 1.0439615 0.022623281 0.12072719 0.054700481 1.0026112  0.006746359 2.0125282e-09 68.842469 0.30247275 0.14335047 0.69743898 0.24549113 0.24681799  2.540224 7.6744602 0.83944401 1.0117274 0.46167341 0.62253432 2.0125282 1.8039718 13.656518 146.62971 1030.3588 -10.123462 -10.123462 1030.3588 29.440469  396.4457 595.21313 9.2594785
 3 504.96935 -2.1504885 2.9965979 0.92980198 1.0442585 0.022550308 0.12187964 0.050612081 1.0027004 0.0070714986 2.0017319e-09 68.477668  0.3080061 0.14442995 0.69190468 0.24546555 0.24679232 2.5529618 7.2888916 0.84185564  1.017333 0.46721555 0.62715871 2.0017319 1.8090261 13.659708 146.41026 1030.1098 -10.085541 -10.085541 1030.1098 29.290549 395.80512   594.677 10.337105
 3 505.02295 -2.0430917 2.9974114 0.92923202 1.0442709 0.022515073  0.1218884 0.051467437 1.0023241 0.0090554128 2.0033611e-09 68.449194 0.30820592 0.14440347 0.69170479 0.24545318 0.24677991 2.5591623  7.385398  0.8429839 1.0189083 0.46799344 0.62810105 2.0033611 1.8074038 13.662901  146.4467 1030.5195 -10.236818 -10.236818 1030.5195 29.561364 395.89768 593.02663 12.033869
21 503.88781 -2.0430917 2.9974114 0.92923202 1.0442709 0.022515073  0.1218884 0.051467437 1.0032586 0.0090554128 2.0033611e-09 68.449194 0.30820592 0.14440347 0.69170479 0.24545318 0.24677991 2.5591623  7.385398  0.8429839 1.0189083 0.46799344 0.62810105 2.0033611 1.8074038 13.662901  146.4467 1027.4145 -9.8194326 -9.8194326 1027.4145 29.336051 395.88856 590.66388 11.525983
10 502.93089 -2.0884041  2.999058 0.93116424  1.044364 0.022552063 0.12143877 0.052589815 1.0034954 0.0081582284 2.0066625e-09 68.668692 0.30536361 0.14399083 0.69454767 0.24546616 0.24679294 2.5526542 7.4867116 0.84247952 1.0166699 0.46555178 0.62627297 2.0066625 1.8063229 13.654663 146.52222 1025.2448 -9.6914864 -9.6914864 1025.2448 28.713195 396.04747 590.09608 10.388005
 5  502.6096 -2.0480657 3.0006945  0.9315458 1.0443843 0.022555462 0.12143651 0.053343079 1.0035774 0.0089522929 2.0099491e-09 68.679201 0.30527258 0.14399197 0.69463873 0.24546735 0.24679413 2.5520588  7.563197 0.84348153 1.0178012 0.46603601 0.62697111 2.0099491 1.8065577 13.653715 146.51906 1024.5094 -9.6450906 -9.6450906 1024.5094 28.642729 396.14902 588.61607 11.101566
16 502.65413 -2.0480657 3.0006945  0.9315458 1.0443843 0.022555462 0.12143651 0.053343079 1.0034422 0.0089522929 2.0099491e-09 68.679201 0.30527258 0.14399197 0.69463873 0.24546735 0.24679413 2.5520588  7.563197 0.84348153 1.0178012 0.46603601 0.62697111 2.0099491 1.8065577 13.653715 146.51906 1024.7503 -9.7210043 -9.7210043 1024.7503 28.674014 396.14678 588.76346 11.166007
10 501.97389 -2.1080605  2.992562 0.93318939 1.0442952  0.02263474 0.12108139 0.050595969 1.0025676 0.0077972155 1.9936695e-09 68.840305 0.30326336 0.14371613 0.69664837 0.24549521 0.24682208 2.5382249 7.2578895 0.83861806 1.0107478 0.46182154 0.62232779 1.9936695 1.8017979 13.646981 146.52448 1024.2308   -10.1415   -10.1415 1024.2308 27.940653 395.73809 591.14617 9.4058685
17 501.54456 -2.0687523 2.9940065 0.93278637 1.0443969 0.022639109  0.1212711 0.050995247 1.0025881 0.0085358689 1.9965515e-09 68.811787 0.30392465 0.14391021   0.695987 0.24549677 0.24682365 2.5374622 7.3013342 0.84005613 1.0126908 0.46311758 0.62373453 1.9965515 1.8029621 13.644316 146.47016 1023.3552 -10.133056 -10.133056 1023.3552 28.147952 395.76568  589.4256 10.015995
34 501.62466 -2.0687523 2.9940065 0.93278637 1.0443969 0.022639109  0.1212711 0.050995247 1.0027687 0.0085358689 1.9965515e-09 68.811787 0.30392465 0.14391021   0.695987 0.24549677 0.24682365 2.5374622 7.3013342 0.84005613 1.0126908 0.46311758 0.62373453 1.9965515 1.8029621 13.644316 146.47016 1023.3607 -10.055677 -10.055677 1023.3607 28.107287  395.7766 589.52006  9.956728
 9 502.58479 -2.1266838 3.0020232 0.93758743 1.0445919 0.022672589 0.11977004 0.056545016 1.0032032 0.0074699245 2.0126215e-09 69.436543 0.29543627 0.14244263 0.70447696 0.24550893 0.24683586 2.5316016 7.8345962 0.83944617 1.0073927 0.45627299 0.61888336 2.0126215 1.7974124 13.628997 146.82651 1024.8658  -9.848102  -9.848102 1024.8658 26.805439  396.7092 592.51934 8.8318075
18 500.71863 -2.1266838 3.0020232 0.93758743 1.0445919 0.022672589 0.11977004 0.056545016 1.0018048 0.0074699245 2.0126215e-09 69.436543 0.29543627 0.14244263 0.70447696 0.24550893 0.24683586 2.5316016 7.8345962 0.83944617 1.0073927 0.45627299 0.61888336 2.0126215 1.7974124 13.628997 146.82651 1022.2539 -10.408344 -10.408344 1022.2539 27.098773 396.71086 589.44333 9.0009783
12 501.35211 -2.1000202 3.0098326 0.93806488 1.0445455 0.022714853 0.11984071 0.059040917  1.0029841 0.0079429134 2.0284003e-09 69.431248 0.29571559 0.14255556 0.70419763  0.2455249 0.24685188 2.5241379 8.0729032 0.84310643  1.0118239 0.45847907 0.62172876 2.0284003 1.8024838 13.626448 146.76128 1022.6173 -9.9565192 -9.9565192 1022.6173 27.144318 397.51531 588.21231 9.7453201
42 501.18552 -2.1105397 3.0092323 0.93799801 1.0445365 0.022706546  0.1197883 0.058651072  1.0031347 0.0077528311 2.0271831e-09 69.439859 0.29551633 0.14249484 0.70439691 0.24552169 0.24684867 2.5256126 8.0356017 0.84260244  1.0111563  0.4580506 0.62125241 2.0271831 1.8028073 13.627319 146.78424 1022.1367 -9.8828349 -9.8828349 1022.1367 27.134551 397.34791 588.10465 9.5496025
 2  501.8512  -2.148851 3.0086666 0.93809921 1.0445333  0.02270118 0.11977128 0.058463282  1.0030864 0.0070982121 2.0260366e-09  69.44033  0.2954659 0.14247246 0.70444734 0.24551964 0.24684661  2.526563 8.0180525 0.84201501  1.0104479 0.45769221 0.62079281 2.0260366 1.8024645 13.627874 146.79464 1023.5161 -9.9068469 -9.9068469 1023.5161 27.069677  397.2946 589.96855 9.1832624
29 501.56644 -2.1422747 3.0088561 0.93811696   1.04452  0.02269867 0.11979301 0.058536795  1.0030958  0.007206515 2.0264206e-09 69.425957 0.29562814 0.14249168 0.70428507 0.24551869 0.24684565  2.527007 8.0262011 0.84224138  1.0108242 0.45794093 0.62104493 2.0264206 1.8025411 13.628609 146.79167 1022.9373 -9.9022226 -9.9022226 1022.9373 27.065583 397.32474 589.28015 9.2668397
18 501.17983 -2.1314491 3.0089018 0.93811782 1.0445079 0.022703879 0.11976275 0.058713123  1.0029813 0.0073884088 2.0265133e-09 69.437021 0.29548197 0.14246663 0.70443127 0.24552067 0.24684764 2.5260852 8.0418314 0.84222567  1.0107248 0.45781916 0.62095656 2.0265133  1.801988 13.628317 146.79388 1022.2754 -9.9578558 -9.9578558 1022.2754 27.078967 397.37589 588.49377 9.3267436
20 501.66405 -2.1314491 3.0089018 0.93811782 1.0445079 0.022703879 0.11976275 0.058713123  1.0021498 0.0073884088 2.0265133e-09 69.437021 0.29548197 0.14246663 0.70443127 0.24552067 0.24684764 2.5260852 8.0418314 0.84222567  1.0107248 0.45781916 0.62095656 2.0265133  1.801988 13.628317 146.79388 1023.9265 -10.299202 -10.299202 1023.9265 27.255538 397.40248 589.71599  9.552501
12 501.75594 -2.1644811 3.0064013 0.93819243 1.0445185 0.022703524 0.11978327 0.058473862  1.0012115 0.0068472936 2.0214523e-09 69.433018 0.29555786 0.14248679 0.70435536 0.24552054 0.24684751 2.5261482 8.0187303 0.84094131  1.0092126 0.45717971 0.62004944 2.0214523  1.798348 13.628127 146.78888 1024.6149 -10.551501 -10.551501 1024.6149 27.186358 397.31613 590.98497 9.1274198
 9 502.25901 -2.1255135 3.0058367 0.93822228 1.0446953 0.022723673 0.11978304  0.05806271  1.0012172 0.0074900816 2.0203114e-09 69.510047 0.29494439 0.14250671 0.70496902 0.24552834 0.24685533 2.5225679 7.9739707 0.84117446  1.0089329 0.45683162 0.61989926 2.0203114 1.7988116 13.620916 146.76671 1025.6188 -10.550389 -10.550389 1025.6188 27.219328 397.16963 591.87177 9.3580562
 2 501.89011 -2.1491962 3.0048126 0.93793153 1.0446033 0.022639753 0.11999016 0.056911922  1.0017811 0.0070925725 2.0182433e-09 69.334405 0.29669692 0.14262992 0.70321606   0.245497 0.24682388 2.5373497  7.882109 0.84144749  1.0105379 0.45833554 0.62101956 2.0182433 1.8011109 13.632875 146.80485 1024.6105 -10.415136 -10.415136 1024.6105 27.162761 396.83537 591.25079 9.3615772
16 501.99196 -2.1532696 3.0050832 0.93796252 1.0446073 0.022642061 0.11997961 0.057094762  1.0017459 0.0070263603 2.0187896e-09  69.34147 0.29661933 0.14262167 0.70329367 0.24549783 0.24682472 2.5369466 7.8996185 0.84149097  1.0105387 0.45829929 0.62101104 2.0187896 1.8009398 13.632481 146.80508 1024.8341 -10.425072 -10.425072 1024.8341 27.163142 396.89099 591.44822 9.3317262
 1 501.78362 -2.1300185 3.0043777 0.93796839 1.0446234  0.02264426 0.11987718 0.056669517  1.0019044  0.007412786 2.0173657e-09 69.385235 0.29603706 0.14252144 0.70387604 0.24549862 0.24682551 2.5365625   7.85515 0.84106238  1.0097054 0.45761605 0.62038991 2.0173657 1.8012008 13.631351 146.82961 1024.3248 -10.378768 -10.378768 1024.3248 27.153336 396.77678 591.00594 9.3887223
 9 503.68741 -2.1934915 3.0049307 0.93918835 1.0446519 0.022707154  0.1195336 0.057429131  1.0017667 0.0064048436 2.0184818e-09 69.570396 0.29388343 0.14224076 0.70603013 0.24552193  0.2468489 2.5255048 7.9109011 0.83952077  1.0065126 0.45511275 0.61812345 2.0184818 1.7994614  13.62277 146.85059 1028.2132 -10.419214 -10.419214 1028.2132 26.826438  396.9309 595.66988 8.7860269
 2  503.4195 -2.1833407 3.0041023  0.9390764 1.0446863 0.022728227 0.11952461 0.057652897  1.0011275 0.0065563069 2.0168103e-09 69.603046 0.29363272 0.14225284 0.70628093 0.24553013 0.24685713 2.5217555 7.9282038 0.83916833   1.005854 0.45472759 0.61773214 2.0168103 1.7971668 13.619619  146.8297 1027.9734 -10.567211 -10.567211 1027.9734 26.891011 396.98463    595.32 8.7777801
29 503.31281 -2.1833407 3.0041023  0.9390764 1.0446863 0.022728227 0.11952461 0.057652897  1.0008023 0.0065563069 2.0168103e-09 69.603046 0.29363272 0.14225284 0.70628093 0.24553013 0.24685713 2.5217555 7.9282038 0.83916833   1.005854 0.45472759 0.61773214 2.0168103 1.7971668 13.619619  146.8297 1027.8605 -10.617427 -10.617427 1027.8605 26.959226 396.98463 595.10626 8.8103585
 6 503.91731 -2.1777991 3.0091801 0.94278883 1.0444068 0.022485314 0.11748881 0.064784434 0.99977008 0.0066405016 2.0270774e-09 70.039605 0.28533851 0.13997413 0.71457621 0.24544257 0.24676925 2.5644512 8.6413033 0.83622772 0.99920066 0.44668848  0.6111737 2.0270774  1.780735 13.642901  147.6399  1029.164 -10.664691 -10.664691  1029.164 25.876418  399.7067 594.99439  8.586489
 1 503.18562 -2.1569971 2.9999515 0.94205626 1.0442741 0.022412653 0.11812565 0.060827682 0.99864178  0.006966312 2.0084563e-09 69.701974 0.28927077  0.1405383 0.71064312 0.24541551  0.2467421 2.5776496  8.288579 0.83488824  1.0000134 0.44903544 0.61228621 2.0084563 1.7783946 13.656998 147.55162 1027.4139 -10.521338 -10.521338 1027.4139 25.784973 398.01299 594.91589 8.7000661
15 503.16467 -2.1569971 2.9999515 0.94205626 1.0442741 0.022412653 0.11812565 0.060827682 0.99969087  0.006966312 2.0084563e-09 69.701974 0.28927077  0.1405383 0.71064312 0.24541551  0.2467421 2.5776496  8.288579 0.83488824  1.0000134 0.44903544 0.61228621 2.0084563 1.7783946 13.656998 147.55162 1027.6519 -10.661275 -10.661275 1027.6519 25.583524  398.0068 595.21838 8.8431914
 9 502.49311 -2.1186747 3.0036213 0.94040248 1.0444245  0.02243142 0.11831086 0.060822583    1.00094 0.0076089605 2.0158405e-09 69.701529 0.28969432 0.14074228 0.71021957 0.24542267 0.24674928 2.5742001 8.2871481 0.83694168  1.0024761 0.45046929 0.61401671 2.0158405 1.7849511 13.651538 147.48097 1026.1827 -10.598228 -10.598228 1026.1827 26.171727  398.1283 593.25989 8.6227719
 5 502.96619 -2.1587411 3.0019887 0.94052776  1.044378 0.022431008 0.11825821 0.060116128  1.0009172 0.0069383934 2.0125521e-09 69.704485 0.28956053 0.14068922 0.71035336 0.24542251 0.24674913 2.5742755 8.2171564 0.83569317  1.0009595 0.44969342 0.61302995 2.0125521  1.784559 13.652711 147.49556 1027.1356 -10.601621 -10.601621 1027.1356 26.072554   397.796 594.56763 8.6994355
 2  503.2721 -2.1587411 3.0019887 0.94052776  1.044378 0.022431008 0.11825821 0.060116128  1.0011603 0.0069383934 2.0125521e-09 69.704485 0.28956053 0.14068922 0.71035336 0.24542251 0.24674913 2.5742755 8.2171564 0.83569317  1.0009595 0.44969342 0.61302995 2.0125521  1.784559 13.652711 147.49556 1027.6666 -10.561207 -10.561207 1027.6666 26.024648 397.80146 595.11031 8.7301872
16 505.78885 -2.1915706 3.0017611 0.93985824 1.0442765 0.022446461 0.11796999 0.061442526  1.0001091 0.0064332348 2.0120941e-09  69.78755 0.28831158 0.14041645 0.71160252 0.24542832 0.24675496  2.571455 8.3376398  0.8338059 0.99810444 0.44770919 0.61098491 2.0120941 1.7794262 13.652845 147.55474 1032.9136 -10.667967 -10.667967 1032.9136 26.270947 398.34024 599.38082 8.9216219
17 502.22775 -2.0987973 2.9969633 0.93667475 1.0442996 0.022369311 0.11928538 0.057306408  1.0002093 0.0079653096 2.0024635e-09 69.256287 0.29533338 0.14165469  0.7045794  0.2453986 0.24672512 2.5857079 7.9708885 0.83671175  1.0054171 0.45470752 0.61681369 2.0024635 1.7856194 13.665768 147.29088 1025.7863 -10.665414 -10.665414 1025.7863 27.051886 397.05595 592.88721 8.7912809
 4   502.242 -2.1631443 2.9950279 0.93708329 1.0440774 0.022378493 0.11935106 0.056211898   1.000338 0.0068684014 1.9985917e-09 69.165276 0.29626763 0.14172956 0.70364492 0.24540222 0.24672876  2.583991 7.8597338 0.83543148  1.0045389  0.4547293 0.61635636 1.9985917 1.7860723 13.671701 147.26323 1025.8036 -10.659779 -10.659779 1025.8036  26.80406  396.7042 593.56258 8.7327263
10 504.14334 -2.0529189 3.0043547 0.93725673 1.0442171 0.022390426 0.11936132 0.062539394 0.99879993 0.0088528092 2.0173193e-09 69.218829 0.29585568 0.14175174   0.704057  0.2454069 0.24673346 2.5817673  8.482391 0.84031877  1.0100246 0.45707138 0.61974645 2.0173193 1.7801378 13.666429 147.24722 1029.3941 -10.553707 -10.553707 1029.3941 27.145308 399.11897 593.78517 9.3446447
