#weight  minuslogpost      logGnu      logA         ns  theta_MC_100       ombh2      omch2         tau   A_planck        Gnu            As        H0     omegam   omegamh2   omega_de        YHe        Y_p     DHBBN       zre     sigma8       s8h5  s8omegamp5  s8omegamp25         A     clamp       age     rdrag  chi2__CMB  minuslogprior  minuslogprior__0      chi2  chi2__planck_2018_lowl.TT  chi2__planck_2018_lowl.EE  chi2__planck_2018_highl_plik.TTTEEE_lite  chi2__planck_2018_lensing.clik
12   499.285 -1.6957686 2.9609829 0.93486132 1.0460818 0.022556624  0.1218693 0.043142733   1.000437 0.020147973  1.931695e-09 69.102833 0.30244991 0.14442593 0.69746248 0.24546776 0.24679453 2.5518555 6.4938257 0.82699382 0.99484251 0.45480894 0.61328964  1.931695 1.7720063  13.60539 146.40504 1019.8773 -10.653642 -10.653642 1019.8773 25.919914 396.28174 587.89725 9.7783785
19 499.55202 -1.6957686 2.9609829 0.93486132 1.0460818 0.022556624  0.1218693 0.043142733   1.001433 0.020147973  1.931695e-09 69.102833 0.30244991 0.14442593 0.69746248 0.24546776 0.24679453 2.5518555 6.4938257 0.82699382 0.99484251 0.45480894 0.61328964  1.931695 1.7720063  13.60539 146.40504 1020.1134 -10.504651 -10.504651 1020.1134 25.726827 396.29343 588.39846 9.6946388
31  498.9252 -1.6856503 2.9642744 0.93598746 1.0461287 0.022576322 0.12139522 0.044903708  1.0018605   0.0206229 1.9380635e-09 69.301432 0.29977282 0.14397155 0.70014007 0.24547463 0.24680143 2.5484123  6.675596 0.82677732 0.99315595 0.45267309  0.6117678 1.9380635 1.7715978 13.600171 146.50795 1018.6344 -10.392012 -10.392012 1018.6344  25.49679 395.94936 587.60108 9.5871941
25 500.64422 -1.7256049 2.9595021  0.9367462 1.0461543 0.022633242 0.12120461 0.042059622  1.0023695 0.018810272 1.9288366e-09 69.425294 0.29842674 0.14383785 0.70148647 0.24549467 0.24682155 2.5384863  6.352508 0.82505906 0.99020742 0.45071697  0.6098099 1.9288366 1.7732212 13.592987 146.49399  1021.728 -10.219761 -10.219761  1021.728 25.192134 396.57656 590.38276  9.576496
19  500.6585 -1.6559612 2.9639024 0.94009925 1.0461514 0.022765363 0.12077523 0.046111301    1.00112  0.02208202 1.9373427e-09 69.687779 0.29557077 0.14354059 0.70434308 0.24554509 0.24687215 2.5150941 6.7603432 0.82411876 0.98721441 0.44804387 0.60765233 1.9373427 1.7666669 13.578179 146.46088 1022.4541 -10.568565 -10.568565 1022.4541 24.528262 395.87922 592.58587 9.4607834
36 501.39535 -1.6485439 2.9649965 0.94001678 1.0461242 0.022763163 0.12091349 0.046045133   1.001541 0.022462397 1.9394635e-09 69.627833 0.29636059 0.14367665 0.70355312 0.24554419 0.24687125 2.5154903 6.7555186 0.82482337 0.98848371 0.44902568 0.60857775 1.9394635  1.768835 13.579759 146.42724 1023.7486 -10.478942 -10.478942 1023.7486 24.555289  395.8933  593.7568 9.5431989
 8 500.54085 -1.7004547 2.9662545 0.94110815 1.0461713 0.022840162 0.12068721   0.0471785  1.0012147 0.019931742  1.941905e-09 69.789203 0.29468515 0.14352737 0.70522895 0.24557708 0.24690426 2.5015604 6.8576188 0.82587764 0.98860224 0.44832694 0.60849256  1.941905 1.7670517 13.569798  146.4018 1022.1835 -10.550874 -10.550874 1022.1835 24.335464 395.72992 592.66052 9.4575469
 5 499.32982 -1.6857295 2.9662796 0.93954428 1.0459422 0.022615261 0.12135834 0.046761029  1.0013932 0.020619136 1.9419537e-09 69.284131 0.29992684  0.1439736 0.69998601 0.24548829 0.24681514 2.5416222 6.8662508 0.82826234 0.99506404 0.45360265 0.61294534 1.9419537 1.7685721 13.601613 146.47363 1019.6869 -10.513632 -10.513632 1019.6869  24.55029 395.75822 589.62221 9.7561787
18 499.40102 -1.6857295 2.9662796 0.93954428 1.0459422 0.022615261 0.12135834 0.046761029  1.0014872 0.020619136 1.9419537e-09 69.284131 0.29992684  0.1439736 0.69998601 0.24548829 0.24681514 2.5416222 6.8662508 0.82826234 0.99506404 0.45360265 0.61294534 1.9419537 1.7685721 13.601613 146.47363  1019.786 -10.491976 -10.491976  1019.786 24.533986 395.75822 589.74368 9.7501045
15 499.30978 -1.6898564 2.9667665 0.93961141 1.0459239   0.0226098 0.12128967 0.047136813  1.0014661 0.020424131 1.9428995e-09   69.2974 0.29965762 0.14389947 0.70025526 0.24548636 0.24681321 2.5425742 6.9063131 0.82836152  0.9950879 0.45345331 0.61288112 1.9428995 1.7681041 13.602421 146.49755 1019.6135 -10.496969 -10.496969 1019.6135 24.520213 395.71742 589.65638 9.7194853
10 501.52018 -1.6912155  2.958148  0.9368244  1.045882 0.022593579 0.12229334  0.03955796  1.0031665 0.020360316 1.9262266e-09 68.918701 0.30503875 0.14488692 0.69487317 0.24548066 0.24680749 2.5454017 6.0935888 0.82745031 0.99672047  0.4570034 0.61493707 1.9262266  1.779704 13.609223 146.25432 1022.7739 -9.8667654 -9.8667654 1022.7739 25.029101 397.25507 590.50693 9.9827877
 1 501.86805 -1.6912155  2.958148  0.9368244  1.045882 0.022593579 0.12229334  0.03955796   1.003433 0.020360316 1.9262266e-09 68.918701 0.30503875 0.14488692 0.69487317 0.24548066 0.24680749 2.5454017 6.0935888 0.82745031 0.99672047  0.4570034 0.61493707 1.9262266  1.779704 13.609223 146.25432 1023.1882 -9.7260724 -9.7260724 1023.1882 24.980891 397.25507   590.996  9.956282
18 502.02521 -1.6705135 2.9582462  0.9367485 1.0458821 0.022594065 0.12229046 0.039636938  1.0034023 0.021354356 1.9264157e-09 68.920149 0.30502089 0.14488452 0.69489104 0.24548083 0.24680766 2.5453169 6.1023642  0.8269501 0.99610748 0.45671376 0.61455634 1.9264157 1.7795976  13.60916 146.25453 1023.5362 -9.7428747 -9.7428747 1023.5362 25.017183 397.19112 591.27949 10.048376
53 501.93484 -1.6790409 2.9587343 0.93630347 1.0458561 0.022586194 0.12241515 0.039780632  1.0033575 0.020939152 1.9273562e-09 68.861341 0.30578845 0.14500135 0.69412332 0.24547808  0.2468049 2.5466896 6.1213334 0.82765994 0.99738813 0.45768057 0.61547045 1.9273562 1.7799548 13.611192 146.23087 1023.4039 -9.7670838 -9.7670838 1023.4039 25.135629 397.12528 591.04916 10.093779
 9 502.29762 -1.6790409 2.9587343 0.93630347 1.0458561 0.022586194 0.12241515 0.039780632  1.0036296 0.020939152 1.9273562e-09 68.861341 0.30578845 0.14500135 0.69412332 0.24547808  0.2468049 2.5466896 6.1213334 0.82765994 0.99738813 0.45768057 0.61547045 1.9273562 1.7799548 13.611192 146.23087 1023.8253 -9.6150058 -9.6150058 1023.8253   25.0859 397.12528 591.55704 10.057032
13 502.35883 -1.6903241 2.9585558 0.93625459 1.0458562 0.022584914 0.12243262  0.03973995  1.0035661 0.020402148 1.9270121e-09  68.85425 0.30588558 0.14501753 0.69402618 0.24547763 0.24680445 2.5469128 6.1171869 0.82791026 0.99774116 0.45789169 0.61570547 1.9270121 1.7797818 13.611382 146.22775 1024.0208 -9.6515611 -9.6515611 1024.0208 25.089834 397.13643 591.78686 10.007661
 2 502.31143 -1.6836685  2.958052 0.93627447 1.0458441 0.022575087 0.12242263 0.039560869  1.0035381  0.02071722 1.9260416e-09 68.845304 0.30592328 0.14499772 0.69398846  0.2454742   0.246801 2.5486279 6.0986131 0.82754831 0.99736976 0.45771971 0.61545526 1.9260416 1.7795227 13.612679 146.24111 1023.9578 -9.6674628 -9.6674628 1023.9578 25.070915 397.24438 591.61848 10.024025
 2 503.50835 -1.7195077 2.9592699 0.93510448 1.0458102 0.022541841 0.12275791 0.040093895  1.0032605 0.019076218 1.9283887e-09 68.689517 0.30795264 0.14529975 0.69195869 0.24546259 0.24678935  2.554447 6.1684249 0.82977009  1.0011809 0.46046831 0.61812849 1.9283887 1.7797929 13.618274 146.19119 1026.6536 -9.8184703 -9.8184703 1026.6536 25.375174 397.00853 594.18848 10.081461
11 503.15511 -1.5913525 2.9510861 0.93457455 1.0465878 0.022522952 0.12216371 0.038363727  1.0014451 0.025624033 1.9126716e-09 69.142909 0.30264479 0.14468666 0.69726771 0.24545596 0.24678269 2.5577708 5.9707104 0.82164907  0.9881265 0.45201513 0.60942416 1.9126716  1.771406 13.595062 146.36551 1027.3139  -10.50186  -10.50186 1027.3139 25.611093 397.59351 594.13313 9.9762163
45   501.109 -1.6511998 2.9561013   0.933194 1.0465782 0.022505448 0.12244555  0.04115952   1.000847  0.02232545 1.9222881e-09 69.026719  0.3042193   0.144951  0.6956929 0.24544977 0.24677648 2.5608668  6.292283 0.82594009 0.99412257 0.45555616 0.61340207 1.9222881 1.7703853 13.598177 146.31157 1023.4411 -10.611524 -10.611524 1023.4411 26.081262 396.70079 590.71207 9.9469371
 6 501.55607 -1.6034095 2.9546454 0.93331156 1.0465576 0.022491183 0.12242683 0.040875907  1.0005112 0.024922435 1.9194916e-09 69.014193 0.30426048 0.14491801 0.69565169 0.24544468 0.24677137 2.5634035 6.2629433 0.82407793 0.99197123 0.45455983 0.61203981 1.9194916 1.7688127 13.600128  146.3321 1024.4082 -10.648015 -10.648015 1024.4082 26.041656 396.79839 591.39896 10.169175
33 502.20464 -1.6523936 2.9510706 0.93186114 1.0465482 0.022417178 0.12278987 0.039109929  1.0001641 0.022264164  1.912642e-09 68.822413 0.30656876 0.14520705 0.69334292 0.24541725 0.24674384 2.5768156 6.0813701 0.82502775  0.9944973 0.45680674  0.6139041  1.912642 1.7687369 13.609166 146.31932 1025.7428 -10.666766 -10.666766 1025.7428 26.323215 397.26502 592.14218 10.012405
10 502.18107 -1.6523936 2.9510706 0.93186114 1.0465482 0.022417178 0.12278987 0.039109929   1.000131 0.022264164  1.912642e-09 68.822413 0.30656876 0.14520705 0.69334292 0.24541725 0.24674384 2.5768156 6.0813701 0.82502775  0.9944973 0.45680674  0.6139041  1.912642 1.7687369 13.609166 146.31932 1025.6972 -10.667546 -10.667546 1025.6972 26.329867 397.26502 592.08735 10.014987
 7 502.21401 -1.6384633   2.94437 0.93253867 1.0465506 0.022472318  0.1227334 0.036580619 0.99934767 0.022989879 1.8998689e-09 68.889429 0.30596978 0.14520572 0.69394207 0.24543786 0.24676453 2.5667801 5.7806141 0.82167814 0.98997776 0.45450745 0.61111278 1.8998689  1.765835 13.603387 146.27334 1025.6978 -10.634877 -10.634877 1025.6978 26.055082 398.15519 591.57758 9.9099229
 2 503.34637 -1.6715049 2.9449247 0.93291392 1.0465744 0.022482585 0.12261432 0.036942096 0.99939479 0.021305667 1.9009232e-09 68.947487 0.30522582 0.14509691 0.69468617 0.24544158 0.24676827 2.5649391 5.8194903  0.8224391  0.9904773 0.45437496 0.61130658 1.9009232  1.765538  13.60121 146.29294  1027.972 -10.639618 -10.639618  1027.972 25.943693 398.03024 594.09751 9.9005293
 3 502.55841 -1.6070037 2.9507558 0.93214651 1.0466778 0.022517796 0.12285854 0.039177889 0.99959424 0.024717033 1.9120399e-09 68.927651 0.30598966 0.14537633 0.69392229 0.24545414 0.24678087  2.558681 6.0723024 0.82364363 0.99207066 0.45560945 0.61258454 1.9120399 1.7679398 13.595602 146.19104 1026.4283 -10.655749 -10.655749 1026.4283 26.373492 397.26669 592.55774   10.2304
53 502.54604 -1.6070037 2.9507558 0.93214651 1.0466778 0.022517796 0.12285854 0.039177889  1.0009911 0.024717033 1.9120399e-09 68.927651 0.30598966 0.14537633 0.69392229 0.24545414 0.24678087  2.558681 6.0723024 0.82364363 0.99207066 0.45560945 0.61258454 1.9120399 1.7679398 13.595602 146.19104 1026.2728 -10.590339 -10.590339 1026.2728 26.093822 397.25189 592.88578 10.041271
29 503.33157 -1.6623946  2.972715 0.94012763 1.0462931 0.022636857 0.12040346 0.056681162 0.99824127 0.021757321 1.9544913e-09 69.758611  0.2939428 0.14304032 0.70597123 0.24549596 0.24682284 2.5378553 7.8698544 0.82733655 0.99056573 0.44855285  0.6091832 1.9544913 1.7450228  13.58528 146.69954 1027.5061  -10.42147  -10.42147 1027.5061  24.44599 396.61114 596.86974 9.5792152
 3 501.17519 -1.6119293 2.9738346 0.93995338 1.0462638 0.022630293 0.12042021 0.056805383 0.99863246 0.024438283 1.9566806e-09 69.737153 0.29414466  0.1430505 0.70576932 0.24549362 0.24682049 2.5390009 7.8839397 0.82644182 0.98964669 0.44822159 0.60862884 1.9566806 1.7465435  13.58686  146.7024  1023.389 -10.519307 -10.519307  1023.389 24.525401 396.63266 592.73128 9.4996534
 7 501.52204 -1.5946124 2.9732726 0.94017362 1.0462618 0.022625135 0.12040508 0.056612994 0.99859663 0.025432415 1.9555814e-09 69.737462 0.29410034 0.14303022 0.70581364 0.24549178 0.24681865 2.5399006 7.8656504 0.82575547 0.98882261  0.4478156 0.60810047 1.9555814 1.7462341  13.58737 146.71205 1024.0668 -10.511365 -10.511365 1024.0668 24.462404 396.59932 593.47401 9.5310806
28 501.74982 -1.5946124 2.9732726 0.94017362 1.0462618 0.022625135 0.12040508 0.056612994 0.99886605 0.025432415 1.9555814e-09 69.737462 0.29410034 0.14303022 0.70581364 0.24549178 0.24681865 2.5399006 7.8656504 0.82575547 0.98882261  0.4478156 0.60810047 1.9555814 1.7462341  13.58737 146.71205 1024.6317 -10.566052 -10.566052 1024.6317 24.415928 396.60486 594.08935 9.5216079
 8 501.60123 -1.6068854  2.973479 0.94070702 1.0462807 0.022635225 0.12024882   0.0566854 0.99906868 0.024723762  1.955985e-09 69.807927 0.29320695 0.14288405 0.70670721 0.24549538 0.24682226 2.5381403 7.8681106 0.82577236 0.98834364 0.44714407 0.60765057  1.955985 1.7463416 13.585162 146.74191 1024.4015 -10.599532 -10.599532 1024.4015 24.281489 396.58683 594.04984 9.4833572
33 500.90802 -1.6068854  2.973479 0.94070702 1.0462807 0.022635225 0.12024882   0.0566854 0.99829427 0.024723762  1.955985e-09 69.807927 0.29320695 0.14288405 0.70670721 0.24549538 0.24682226 2.5381403 7.8681106 0.82577236 0.98834364 0.44714407 0.60765057  1.955985 1.7463416 13.585162 146.74191 1022.6884 -10.436158 -10.436158 1022.6884 24.413898 396.59925 592.19079 9.4844274
26 500.87662 -1.6071367 2.9736969 0.94067631 1.0462795 0.022634253 0.12024574 0.056762791   0.998327 0.024709462 1.9564113e-09 69.807799 0.29319971    0.14288 0.70671444 0.24549503 0.24682191 2.5383099 7.8759953 0.82585249 0.98844045 0.44718194 0.60770578 1.9564113 1.7464519  13.58528 146.74379 1022.6432 -10.445005 -10.445005 1022.6432 24.425075 396.61061 592.12361 9.4839497
 5 500.74158 -1.6072678 2.9810902 0.93701171 1.0463148 0.022437109 0.12076873  0.05887683 0.99939894 0.024702005 1.9709291e-09 69.467643 0.29675332 0.14320583 0.70315999 0.24542482 0.24675144 2.5731597 8.1403357 0.83058813 0.99653931 0.45246346 0.61303407 1.9709291 1.7519885 13.606027 146.82438 1022.7632 -10.640018 -10.640018 1022.7632 25.433416 397.46318 589.90322 9.9633674
44 500.72139 -1.6072678 2.9810902 0.93701171 1.0463148 0.022437109 0.12076873  0.05887683 0.99933083 0.024702005 1.9709291e-09 69.467643 0.29675332 0.14320583 0.70315999 0.24542482 0.24675144 2.5731597 8.1403357 0.83058813 0.99653931 0.45246346 0.61303407 1.9709291 1.7519885 13.606027 146.82438  1022.709 -10.633097 -10.633097  1022.709 25.446278 397.46318 589.82284 9.9766755
11 502.72592 -1.5789711 2.9768449 0.93866868 1.0465031 0.022643866 0.11962154 0.060622725  0.9965998 0.026365071 1.9625797e-09 70.114716  0.2893883 0.14226541 0.71052661 0.24549848 0.24682537 2.5366313 8.2442293 0.82357927 0.98355991 0.44304301 0.60405384 1.9625797 1.7384855 13.575136 146.89733 1024.9399 -9.7440102 -9.7440102 1024.9399 25.212106 397.92134 592.58355 9.2228629
 5 502.64084 -1.5702994 2.9737526 0.93869864  1.046548 0.022645648 0.11983451 0.058566873 0.99680772 0.026896799 1.9565202e-09 70.055321 0.29031679 0.14248016 0.70959797 0.24549912 0.24682601   2.53632 8.0460266   0.822853 0.98310905 0.44336186 0.60400467 1.9565202 1.7402586 13.574555 146.83932  1024.989 -9.8536675 -9.8536675  1024.989 25.121617 397.17748 593.39822 9.2916905
97 501.17745 -1.6067552 2.9678439 0.93542329 1.0461051 0.022559776 0.12086458 0.053497559 0.99772053 0.024731178 1.9449938e-09 69.466286 0.29721774 0.14342435 0.70269557 0.24546886 0.24679564 2.5513039 7.5726746 0.82418991 0.98887239 0.44932921 0.60854959 1.9449938 1.7476354 13.600362 146.66466 1022.8614 -10.253241 -10.253241 1022.8614 25.699789 396.04612 591.64799 9.4674776
 1 501.69504 -1.6518809 2.9677116 0.93539945 1.0461053 0.022560649 0.12087239 0.053465945 0.99767675 0.022290465 1.9447365e-09 69.464343 0.29725239 0.14343304 0.70266091 0.24546916 0.24679594 2.5511511 7.5693809 0.82537538 0.99030859 0.45000174 0.60944266 1.9447365 1.7475147   13.6003 146.66162 1023.8643 -10.237123 -10.237123 1023.8643 25.676633 396.05378 592.71977 9.4141366
19 500.55316 -1.6518809 2.9677116 0.93539945 1.0461053 0.022560649 0.12087239 0.053465945 0.99684855 0.022290465 1.9447365e-09 69.464343 0.29725239 0.14343304 0.70266091 0.24546916 0.24679594 2.5511511 7.5693809 0.82537538 0.99030859 0.45000174 0.60944266 1.9447365 1.7475147   13.6003 146.66162 1020.8551 -9.8743877 -9.8743877 1020.8551 25.837263 396.05596 589.55599 9.4058799
36 499.79108 -1.6776765 2.9707734 0.93731169 1.0461739 0.022604983 0.12085248 0.053668685 0.99809907  0.02100504    1.9507e-09 69.532139 0.29672353 0.14345747 0.70318995 0.24548467 0.24681151 2.5434137 7.5802225 0.82767806 0.99258715 0.45085557  0.6108709    1.9507 1.7521628 13.593796 146.61711 1020.3418 -10.379837 -10.379837 1020.3418 25.328376 396.04808  589.4978 9.4675677
47 499.72039 -1.6424822 2.9679274 0.93843289 1.0460517 0.022544976  0.1204196 0.052228253 0.99882817 0.022778115 1.9451563e-09  69.59317 0.29518562 0.14296457   0.704728 0.24546369 0.24679045 2.5538968 7.4390342 0.82461459 0.98847958 0.44802125 0.60781976 1.9451563 1.7522239 13.601563 146.79672 1020.5589 -10.559064 -10.559064 1020.5589 24.903607 395.83607 590.39587 9.4233633
 7 499.71939 -1.6587451 2.9680026  0.9403735  1.046166 0.022534645  0.1199583 0.052929788  0.9988474 0.021940921 1.9453026e-09 69.787326 0.29257705 0.14249295 0.70733705 0.24546007 0.24678682 2.5557113 7.5063263 0.82419143 0.98659706 0.44580838 0.60616124 1.9453026 1.7498988 13.597301 146.92945 1020.5641 -10.562641 -10.562641 1020.5641 24.396051  395.8763 590.76795 9.5237555
77 499.72606 -1.6533627 2.9680464 0.94038296 1.0461667 0.022534905 0.11995566 0.052968541   0.998835 0.022214537 1.9453878e-09 69.788755 0.29256018 0.14249057 0.70735393 0.24546016 0.24678691 2.5556657 7.5101907 0.82406038 0.98643009 0.44572464 0.60605612 1.9453878 1.7498398 13.597241 146.92985 1020.5728 -10.560342 -10.560342 1020.5728 24.398273 395.87389 590.79884 9.5017952
21 500.07495 -1.6794994 2.9686687 0.94032052 1.0461666  0.02253295 0.11995334 0.053287344 0.99883259 0.020917059 1.9465988e-09 69.787899 0.29255858 0.14248629 0.70735553 0.24545947 0.24678622 2.5560096 7.5431168 0.82497336 0.98752901 0.44621724 0.60672674 1.9465988  1.749813 13.597428 146.93263 1021.2697 -10.559892 -10.559892 1021.2697 24.412418 395.89545 591.35856 9.6032502
 7 499.54837 -1.6794994 2.9686687 0.94032052 1.0461666  0.02253295 0.11995334 0.053287344  0.9983743 0.020917059 1.9465988e-09 69.787899 0.29255858 0.14248629 0.70735553 0.24545947 0.24678622 2.5560096 7.5431168 0.82497336 0.98752901 0.44621724 0.60672674 1.9465988  1.749813 13.597428 146.93263 1020.0117 -10.457488 -10.457488 1020.0117 24.491544 395.90858 590.07914 9.5324461
11 499.55441 -1.6797599 2.9686698 0.94032177 1.0461665 0.022533005 0.11995306 0.053287875 0.99837461 0.020904513 1.9466008e-09 69.787993 0.29255733 0.14248607 0.70735678 0.24545949 0.24678624 2.5559998 7.5431543 0.82497902 0.98753512 0.44621934 0.60673025 1.9466008  1.749813 13.597426 146.93264  1020.024 -10.457567 -10.457567  1020.024 24.491107 395.91481 590.08446 9.5335788
 9 499.80028 -1.6590907 2.9751754 0.94003976 1.0461416 0.022478296 0.12026902 0.056348847 0.99835927 0.021923468  1.959306e-09 69.620861 0.29450262 0.14274731 0.70541107 0.24544003 0.24676671 2.5657071 7.8699212 0.82840925 0.99283081 0.44956193 0.61026327  1.959306 1.7504846  13.60493 146.91008 1020.5077  -10.45356  -10.45356 1020.5077 24.668884 396.57615 589.73771 9.5249436
73 499.41775 -1.6629607 2.9797399 0.94114317 1.0461195 0.022478646 0.12063645 0.055383089  1.0010137 0.021728978 1.9682696e-09 69.483307 0.29643158 0.14311509 0.70348177 0.24544016 0.24676684 2.5656444 7.7784595 0.83203712 0.99816529 0.45300703 0.61393702 1.9682696 1.7618927 13.607075 146.81313 1020.0089 -10.586713 -10.586713 1020.0089 24.367202 396.34597 589.39548 9.9002891
11 499.61048 -1.7011287 2.9801152 0.94157941 1.0461685 0.022481835 0.12061743 0.055512693  1.0010966 0.019900834 1.9690084e-09 69.509347 0.29617676 0.14309926 0.70373666 0.24544131 0.24676799 2.5650733 7.7906265 0.83324498 0.99942705 0.45346962 0.61469609 1.9690084 1.7620972 13.605242  146.8146 1020.3664 -10.572709 -10.572709 1020.3664 24.246687 396.37015 589.99043 9.7591163
15 499.25897 -1.6705345 2.9802214 0.94169435 1.0461754 0.022491364 0.12059053 0.055605573  1.0010733 0.021353322 1.9692176e-09 69.529267 0.29597116  0.1430819 0.70394231 0.24544474 0.24677144 2.5633713 7.7974411 0.83243113 0.99830786 0.45286943  0.6139891 1.9692176 1.7619571 13.603979 146.81112 1019.6715 -10.576756 -10.576756 1019.6715 24.246807 396.37758 589.18632 9.8607489
19 499.30719  -1.668442 2.9806161 0.94176345 1.0461737  0.02249441 0.12058554 0.055809416  1.0010731 0.021456455 1.9699949e-09 69.533009 0.29593527 0.14307995  0.7039782 0.24544583 0.24677253 2.5628284 7.8172192  0.8325272  0.9983962 0.45289424 0.61404134 1.9699949 1.7619341 13.603707 146.80906  1019.768 -10.576802 -10.576802  1019.768 24.240292 396.43801 589.20797 9.8817086
10 499.27077 -1.6875032 2.9819272 0.94187716 1.0461369  0.02250115 0.12049505 0.056425602  1.0012138 0.020535101 1.9725795e-09 69.558289 0.29554711  0.1429962 0.70436643 0.24544824 0.24677495 2.5616298 7.8761079 0.83321105 0.99903471 0.45296889 0.61434411 1.9725795 1.7620729  13.60374 146.82536 1019.6436 -10.551046 -10.551046 1019.6436 24.227757 396.56365 589.07507 9.7771626
23 499.40519 -1.6939114 2.9818377 0.94205361 1.0461371 0.022500932 0.12046127 0.056441631  1.0012083 0.020234321  1.972403e-09 69.570162 0.29537601 0.14296221 0.70453756 0.24544816 0.24677487 2.5616685  7.877217 0.83327007 0.99902021 0.45286983 0.61429868  1.972403 1.7618587 13.603615 146.83447 1019.9146  -10.55212  -10.55212 1019.9146 24.176666   396.592 589.40469 9.7412712
15 499.14589 -1.6939114 2.9818377 0.94205361 1.0461371 0.022500932 0.12046127 0.056441631  1.0009789 0.020234321  1.972403e-09 69.570162 0.29537601 0.14296221 0.70453756 0.24544816 0.24677487 2.5616685  7.877217 0.83327007 0.99902021 0.45286983 0.61429868  1.972403 1.7618587 13.603615 146.83447 1019.4763 -10.592262 -10.592262 1019.4763 24.215132 396.56365 588.93747 9.7600611
 9 499.85193 -1.7214048 2.9825558  0.9422399 1.0461518 0.022506266 0.12043383 0.056688512  1.0011081 0.018993073   1.97382e-09 69.589378 0.29516725  0.1429401 0.70474637 0.24545006 0.24677677 2.5607217 7.9003353 0.83417025 0.99996136 0.45319883 0.61485363   1.97382 1.7622541 13.602539 146.83578 1020.8452 -10.570692 -10.570692 1020.8452 24.170266 396.65292 590.33346 9.6885989
 4 499.59973 -1.7071803 2.9832634 0.94257344 1.0461849 0.022494256 0.12036444 0.056732222   1.001505 0.019625451 1.9752171e-09 69.615121 0.29478101 0.14285869 0.70513267 0.24544578 0.24677248 2.5628559 7.9063776 0.83407778 0.99966563 0.45285201 0.61458425 1.9752171 1.7633473 13.602472 146.86732 1020.1749 -10.487712 -10.487712 1020.1749 24.094531 396.64581 589.70672 9.7278191
14 499.58977 -1.6733976 2.9822214 0.94234861 1.0461609 0.022482779 0.12047796 0.056035205  1.0015594 0.021213014 1.9731599e-09 69.557008  0.2954847 0.14296074 0.70442883 0.24544165 0.24676834 2.5649044  7.840812   0.833174 0.99899949 0.45290093 0.61428436 1.9731599 1.7639681 13.604791 146.85018 1020.1283 -10.474383 -10.474383 1020.1283 24.132706 396.47141 589.61404 9.9101579
13 499.48518 -1.7257284 2.9823145 0.94077365  1.046092 0.022549478 0.12011389  0.05687339   1.000968 0.018804926 1.9733437e-09 69.719316 0.29349874 0.14266337  0.7064152 0.24546526 0.24679203 2.5531073 7.9036678 0.83231026 0.99680152 0.45090844 0.61261384 1.9733437 1.7611775 13.598651 146.87209 1020.1583 -10.593964 -10.593964 1020.1583 24.591286 396.70065 589.42202 9.4443354
 2 499.39627 -1.7169177 2.9820632 0.94079171  1.046068 0.022519259 0.12015268 0.056943681  1.0008316 0.019190322 1.9728479e-09 69.671833 0.29391657 0.14267193 0.70599724 0.24545466 0.24678139 2.5584226 7.9181417 0.83227455 0.99709835 0.45120993 0.61280547 1.9728479 1.7604875 13.602525 146.89533 1020.0197 -10.613596 -10.613596 1020.0197 24.564557 396.70947 589.26374 9.4819549
21 499.03022 -1.7169177 2.9820632 0.94079171  1.046068 0.022519259 0.12015268 0.056943681 0.99915618 0.019190322 1.9728479e-09 69.671833 0.29391657 0.14267193 0.70599724 0.24545466 0.24678139 2.5584226 7.9181417 0.83227455 0.99709835 0.45120993 0.61280547 1.9728479 1.7604875 13.602525 146.89533 1019.2844 -10.611957 -10.611957 1019.2844 24.860564 396.72523 588.12272 9.5758498
 1 498.85048 -1.7228845 2.9825724 0.94095869 1.0460647 0.022526671  0.1200984 0.057191544 0.99921749 0.018928467 1.9738526e-09 69.696299 0.29361378 0.14262507  0.7063001 0.24545727 0.24678401  2.557115 7.9402974 0.83244642 0.99712919 0.45107058 0.61277409 1.9738526 1.7605112 13.601655  146.9014 1018.9408 -10.619934 -10.619934 1018.9408 24.828072 396.78518 587.79071 9.5368777
56 498.66404 -1.7228845 2.9825724 0.94095869 1.0460647 0.022526671  0.1200984 0.057191544  1.0002045 0.018928467 1.9738526e-09 69.696299 0.29361378 0.14262507  0.7063001 0.24545727 0.24678401  2.557115 7.9402974 0.83244642 0.99712919 0.45107058 0.61277409 1.9738526 1.7605112 13.601655  146.9014 1018.6592 -10.665574 -10.665574 1018.6592 24.653163 396.78838 587.74297 9.4747263
29 500.95373 -1.7708665 2.9807913 0.93949204 1.0461196 0.022518104 0.12036933 0.055794553  1.0002566 0.016948589 1.9703402e-09 69.611367 0.29487212 0.14288743 0.70504155 0.24545425 0.24678098 2.5586267 7.8068081 0.83329943 0.99875969 0.45249933 0.61405817 1.9703402 1.7622953 13.602035 146.83963 1023.2348 -10.663654 -10.663654 1023.2348 24.979911 396.44664 592.34504 9.4631773
37  500.0479 -1.7708665 2.9807913 0.93949204 1.0461196 0.022518104 0.12036933 0.055794553 0.99983797 0.016948589 1.9703402e-09 69.611367 0.29487212 0.14288743 0.70504155 0.24545425 0.24678098 2.5586267 7.8068081 0.83329943 0.99875969 0.45249933 0.61405817 1.9703402 1.7622953 13.602035 146.83963 1021.4294  -10.66682  -10.66682 1021.4294 25.055892 396.44246 590.47851 9.4525733
